datetime,hour,minute,kai,Tem,DO,Sal,nissyaryou,Chl.a
2012-10-24,14,45,har,23.28,7.5,31.27,16.28,0.5
2012-10-24,14,51,hrs,22.9,7.0,32.39,16.28,2.1
2012-10-24,16,55,kis,22.97,7.5,31.98,16.28,0.3
2012-10-25,8,23,bis,22.59,6.2,31.18,12.44,1.7
2012-10-25,9,39,hiu,22.44,7.1,31.78,12.44,1.7
2012-10-25,9,41,bis,22.59,6.4,30.86,12.44,2.1
2012-10-25,10,2,hrs,22.67,6.8,32.37,12.44,2.6
2012-10-25,10,40,kis,23.16,6.9,32.98,12.44,0.7
2012-10-25,10,49,hiu,22.67,7.0,31.54,12.44,0.8
2012-10-25,11,1,bis,22.62,6.5,30.62,12.44,1.4
2012-10-25,11,9,hrs,22.27,7.0,32.12,12.44,3.4
2012-10-25,11,14,suo,21.23,7.2,31.754,12.44,3.5
2012-10-25,11,50,kis,23.34,6.9,33.0,12.44,0.9
2012-10-25,12,25,suo,22.1,7.1,32.114,12.44,1.3
2012-10-25,12,38,hiu,22.84,7.0,31.59,12.44,2.4
2012-10-25,12,39,hrs,22.0,8.2,31.72,12.44,5.9
2012-10-25,12,39,kis,23.13,6.8,32.95,12.44,1.0
2012-10-25,13,28,hiu,22.86,7.0,31.66,12.44,1.4
2012-10-25,13,46,bis,22.77,6.3,30.67,12.44,1.1
2012-10-25,14,36,hiu,23.18,7.0,31.81,12.44,0.2
2012-10-29,9,35,aki,22.48,7.1,32.6,14.54,0.6
2012-10-29,9,55,osk,22.87,6.4,32.54,14.54,1.5
2012-10-29,10,20,aki,22.63,7.0,32.48,14.54,0.7
2012-10-29,11,3,osk,22.59,7.0,32.11,14.54,1.7
2012-10-29,11,25,aki,22.71,7.0,32.37,14.54,0.6
2012-10-29,12,8,osk,22.73,6.8,32.19,14.54,0.9
2012-10-30,10,29,iyo,22.15,7.0,32.97,10.26,0.6
2012-10-30,11,54,iyo,22.19,7.1,32.99,10.26,0.5
2012-10-30,14,23,iyo,22.1,7.1,32.84,10.26,1.4
2012-10-31,9,19,iyo,21.96,7.1,32.62,8.75,1.1
2012-10-31,10,29,iyo,22.14,7.1,32.71,8.75,0.5
2012-10-31,11,44,iyo,22.27,7.1,32.58,8.75,0.6
2012-10-31,13,4,iyo,22.33,7.1,32.61,8.75,0.8
2013-02-18,10,5,SUO,8.15,9.6,32.62,1.54,2.5
2013-02-18,10,26,HIU,9.17,10.1,32.8,1.54,1.7
2013-02-18,11,5,SUO,8.58,8.6,32.84,1.54,0.6
2013-02-18,11,32,HIU,9.75,10.0,32.92,1.54,3.7
2013-02-18,11,42,HAR,8.17,9.9,32.32,1.54,3.0
2013-02-18,12,0,SUO,7.92,8.7,32.65,1.54,0.8
2013-02-18,12,56,HAR,8.09,10.3,32.26,1.54,1.4
2013-02-18,13,37,HIU,9.3,10.5,32.57,1.54,1.4
2013-02-18,13,38,SUO,8.73,8.1,32.88,1.54,0.6
2013-02-18,14,42,HIU,8.97,10.3,32.57,1.54,1.2
2013-02-18,14,53,SUO,8.82,8.2,32.77,1.54,0.6
2013-02-18,15,32,SUO,8.54,8.4,32.67,1.54,2.4
2013-02-19,9,1,KIS,11.21,8.2,32.89,2.39,0.3
2013-02-19,9,27,BS1,8.73,10.1,32.61,2.39,2.2
2013-02-19,9,33,SUO,8.82,9.2,32.71,2.39,0.4
2013-02-19,9,46,HAR,8.68,9.8,31.87,2.39,2.2
2013-02-19,10,28,OSK,9.86,8.7,32.2,2.39,1.5
2013-02-19,10,36,SUO,8.7,9.3,32.19,2.39,0.3
2013-02-19,11,1,HAR,8.25,10.1,31.96,2.39,2.3
2013-02-19,11,14,BS1,8.76,10.3,32.69,2.39,3.2
2013-02-19,11,37,SUO,9.36,9.1,32.94,2.39,0.5
2013-02-19,11,39,OSK,9.25,8.7,31.79,2.39,2.1
2013-02-19,12,14,HAR,8.23,10.1,31.97,2.39,1.8
2013-02-19,12,43,SUO,9.75,9.1,32.98,2.39,0.6
2013-02-19,12,57,OSK,10.27,8.2,32.23,2.39,1.2
2013-02-19,12,59,HAR,8.45,10.1,32.26,2.39,2.2
2013-02-19,13,23,SUO,9.27,9.3,32.69,2.39,0.8
2013-02-19,13,56,HAR,8.35,10.0,31.96,2.39,2.6
2013-02-19,14,17,BS1,9.06,10.1,32.67,2.39,2.2
2013-02-19,14,42,HAR,8.5,9.8,31.93,2.39,2.0
2013-02-19,15,15,BS1,8.79,10.1,32.67,2.39,1.7
2013-02-20,8,6,BS1,8.59,10.1,32.51,11.44,3.1
2013-02-20,9,9,KIS,10.66,9.0,32.52,11.44,0.1
2013-02-20,9,26,BS1,8.34,10.4,32.16,11.44,6.9
2013-02-20,9,40,KIS,12.16,8.8,33.51,11.44,0.1
2013-02-20,10,16,KIS,12.88,8.6,33.74,11.44,0.2
2013-02-20,10,31,AKI,10.54,8.9,33.01,11.44,0.3
2013-02-20,10,48,IY1,11.09,11.1,33.38,11.44,0.8
2013-02-20,10,54,HAR,7.9,10.7,31.8,11.44,2.0
2013-02-20,11,0,KIS,11.2,9.1,33.08,11.44,0.3
2013-02-20,11,14,BS1,8.54,10.5,32.53,11.44,2.3
2013-02-20,11,22,KIS,12.92,8.3,33.72,11.44,0.2
2013-02-20,11,41,HIU,10.51,8.9,32.97,11.44,0.4
2013-02-20,12,20,KIS,9.74,9.7,32.33,11.44,0.7
2013-02-20,12,20,HAR,8.11,10.2,31.6,11.44,2.2
2013-02-20,12,31,HIU,9.99,9.0,32.89,11.44,0.7
2013-02-20,13,10,KIS,11.46,8.7,32.96,11.44,0.6
2013-02-20,13,45,BS1,8.54,11.1,32.28,11.44,8.8
2013-02-20,14,6,AKI,10.87,9.2,33.06,11.44,0.9
2013-02-20,14,20,KIS,11.01,9.1,33.05,11.44,0.1
2013-02-20,14,21,HIU,10.05,9.0,32.87,11.44,1.2
2013-02-20,15,0,AKI,10.94,9.2,33.07,11.44,0.8
2013-02-21,8,33,HIU,9.85,9.0,32.79,13.83,5.1
2013-02-21,8,37,AKI,10.52,9.1,32.94,13.83,5.5
2013-02-21,9,29,KIS,11.17,8.8,32.96,13.83,0.4
2013-02-21,9,34,AKI,10.38,9.3,33.02,13.83,1.0
2013-02-21,9,34,HIU,9.27,9.2,32.31,13.83,2.0
2013-02-21,10,5,KIS,10.39,9.2,32.87,13.83,0.3
2013-02-21,10,35,KIS,12.97,8.5,33.89,13.83,0.5
2013-02-21,11,2,BS2,8.12,10.7,32.29,13.83,2.5
2013-02-21,11,10,KIS,9.14,9.7,32.06,13.83,1.3
2013-02-21,11,18,SUO,10.37,9.5,33.27,13.83,0.7
2013-02-21,11,22,HIU,9.4,9.2,32.78,13.83,0.8
2013-02-21,11,31,AKI,10.35,9.3,32.96,13.83,1.0
2013-02-21,12,4,HIU,9.53,9.1,32.83,13.83,1.5
2013-02-21,12,6,OSK,8.75,10.6,31.65,13.83,4.6
2013-02-21,12,8,KIS,12.98,8.6,33.92,13.83,0.4
2013-02-21,12,18,AKI,10.32,9.5,32.93,13.83,1.3
2013-02-21,12,30,SUO,10.8,9.4,33.37,13.83,0.5
2013-02-21,13,0,AKI,10.54,9.2,33.01,13.83,0.9
2013-02-21,13,5,SUO,10.74,9.4,33.37,13.83,0.9
2013-02-21,13,18,OSK,8.62,10.4,31.17,13.83,5.4
2013-02-21,13,18,HIU,9.81,9.1,32.89,13.83,1.0
2013-02-21,13,25,BS2,8.08,10.6,32.35,13.83,4.1
2013-02-21,14,10,AKI,9.93,10.0,32.63,13.83,5.3
2013-02-21,14,37,OSK,8.44,11.1,30.88,13.83,11.0
2013-02-21,14,38,BS2,8.23,10.6,32.24,13.83,4.3
2013-02-21,14,55,HRS,9.91,10.0,31.95,13.83,3.2
2013-02-21,15,46,OSK,8.32,11.3,30.23,13.83,13.0
2013-02-22,8,22,BS2,8.49,10.1,32.51,12.62,3.1
2013-02-22,9,36,OSK,8.81,9.9,31.97,12.62,1.4
2013-02-22,9,47,BS2,8.06,10.8,31.9,12.62,6.3
2013-02-22,10,21,OSK,8.73,10.0,31.92,12.62,1.9
2013-02-22,10,30,SUO,9.1,9.6,32.96,12.62,0.4
2013-02-22,11,7,OSK,8.85,10.5,31.39,12.62,7.3
2013-02-22,11,13,BS2,7.54,10.8,32.09,12.62,3.2
2013-02-22,11,30,SUO,9.9,9.4,33.12,12.62,0.1
2013-02-22,12,14,OSK,8.53,11.0,28.68,12.62,10.0
2013-02-22,13,30,SUO,8.5,9.6,32.75,12.62,0.4
2013-02-22,13,54,BS2,8.16,10.9,31.92,12.62,5.6
2013-02-25,8,45,HAR,8.71,9.8,32.26,16.97,1.2
2013-02-25,10,10,HBK,10.9,9.6,33.89,16.97,6.0
2013-02-25,10,23,IY1,11.65,8.7,33.77,16.97,0.4
2013-02-25,10,35,HAR,8.22,10.1,32.07,16.97,1.0
2013-02-25,10,45,HBK,10.7,10.1,33.86,16.97,5.6
2013-02-25,11,20,HBK,13.1,8.6,34.38,16.97,0.4
2013-02-25,11,42,IY1,11.97,8.6,33.82,16.97,0.7
2013-02-25,11,43,HAR,7.9,10.4,32.27,16.97,1.3
2013-02-25,11,45,HAR,8.4,10.3,32.27,16.97,1.3
2013-02-25,11,47,IY1,10.85,9.3,33.41,16.97,0.9
2013-02-25,11,55,HBK,12.9,8.8,34.41,16.97,0.4
2013-02-25,12,52,IY1,11.03,9.4,33.3,16.97,0.7
2013-02-25,12,58,HAR,8.02,10.4,32.25,16.97,1.0
2013-02-25,13,0,HAR,8.8,10.2,32.37,16.97,1.1
2013-02-25,14,10,IY2,11.32,8.6,33.54,16.97,0.7
2013-02-25,14,12,HAR,7.71,10.4,32.13,16.97,1.6
2013-02-25,15,15,HAR,7.91,10.5,31.83,16.97,1.8
2013-02-25,15,32,IY2,11.11,8.7,33.12,16.97,0.8
2013-02-25,16,24,HAR,7.78,10.5,32.09,16.97,1.4
2013-02-26,9,32,IY2,10.96,8.8,33.31,8.65,1.0
2013-02-26,10,15,SUO,9.0,9.5,32.93,8.65,1.3
2013-02-26,10,48,IY2,10.79,8.8,33.15,8.65,1.0
2013-02-26,11,25,SUO,8.5,9.6,32.71,8.65,1.3
2013-02-26,12,9,IY2,10.84,8.8,33.22,8.65,0.7
2013-02-26,12,30,SUO,8.5,9.5,32.7,8.65,1.6
2013-02-27,10,10,HRS,10.54,9.4,32.96,12.89,1.3
2013-02-27,10,21,AKI,10.75,8.9,33.19,12.89,0.8
2013-02-27,11,5,AKI,10.6,8.9,33.12,12.89,1.0
2013-02-27,11,41,HRS,10.04,10.3,32.06,12.89,2.2
2013-02-27,12,58,HRS,10.75,9.6,33.08,12.89,1.3
2013-02-27,13,37,HRS,10.53,9.6,32.93,12.89,1.4
2013-03-01,10,51,HRS,10.47,9.9,32.47,5.72,1.6
2013-03-01,11,51,HRS,10.53,9.7,32.41,5.72,2.3
2013-05-16,9,53,HAR,16.43,8.9,32.17,25.51,0.6
2013-05-16,11,19,HAR,16.28,8.6,32.11,25.51,0.5
2013-05-16,13,0,HAR,16.86,8.8,32.19,25.51,0.3
2013-05-16,14,21,HAR,15.77,8.3,32.41,25.51,0.8
2013-05-16,15,38,HAR,16.87,8.8,32.38,25.51,0.5
2013-05-17,8,50,HAR,15.3,8.0,32.44,26.03,0.4
2013-05-17,9,2,HAR,16.08,8.4,32.16,26.03,1.3
2013-05-17,9,43,IY2,14.53,8.5,33.26,26.03,0.7
2013-05-17,9,47,HAR,16.14,8.7,32.22,26.03,0.6
2013-05-17,10,35,HAR,16.3,8.4,32.26,26.03,0.5
2013-05-17,10,46,IY2,14.76,8.5,33.11,26.03,0.9
2013-05-17,10,59,HAR,15.78,8.5,32.28,26.03,1.4
2013-05-17,11,50,HAR,16.04,8.1,32.39,26.03,0.2
2013-05-17,12,12,IY2,14.69,8.6,33.26,26.03,0.9
2013-05-17,12,23,HAR,15.81,8.3,32.28,26.03,1.6
2013-05-17,13,0,HAR,16.43,8.2,32.24,26.03,0.2
2013-05-17,13,18,HAR,15.76,8.3,32.31,26.03,1.6
2013-05-17,13,29,IY2,15.09,8.8,33.27,26.03,0.9
2013-05-17,14,28,HAR,15.24,8.9,32.08,26.03,1.8
2013-05-20,9,4,HAR,17.3,8.4,31.57,23.93,1.5
2013-05-20,9,5,KIS,16.67,8.1,32.55,23.93,0.4
2013-05-20,10,9,HAR,17.36,8.2,31.74,23.93,1.3
2013-05-20,10,15,KIS,17.86,7.9,33.22,23.93,0.1
2013-05-20,11,8,AKI,14.93,8.6,33.22,23.93,0.5
2013-05-20,11,35,KIS,17.2,7.9,33.16,23.93,0.7
2013-05-20,11,54,HAR,16.58,8.3,32.22,23.93,0.4
2013-05-20,12,4,AKI,15.06,8.5,33.14,23.93,0.5
2013-05-20,13,7,HAR,16.77,8.4,32.04,23.93,1.5
2013-05-20,13,35,AKI,15.34,8.4,33.06,23.93,0.6
2013-05-21,9,40,KIS,18.68,8.2,33.53,25.79,0.4
2013-05-21,10,14,OSK,16.9,7.9,32.99,25.79,0.2
2013-05-21,10,14,IY1,16.71,8.4,33.44,25.79,0.1
2013-05-21,11,0,KIS,15.72,8.2,32.59,25.79,0.3
2013-05-21,11,28,OSK,19.31,7.8,32.24,25.79,0.6
2013-05-21,11,36,IY1,16.9,8.5,33.27,25.79,0.1
2013-05-21,12,40,OSK,17.93,8.2,32.53,25.79,0.3
2013-05-21,13,40,KIS,16.97,8.5,32.55,25.79,0.5
2013-05-21,13,47,IY2,16.17,8.5,33.4,25.79,0.2
2013-05-21,14,26,KIS,17.71,8.2,32.57,25.79,0.3
2013-05-22,9,17,KIS,19.12,8.0,33.6,28.19,0.2
2013-05-22,10,27,KIS,18.29,8.2,32.97,28.19,0.3
2013-05-22,11,37,KIS,19.52,7.8,33.69,28.19,0.2
2013-05-22,12,58,KIS,17.12,8.3,32.82,28.19,0.2
2013-05-23,8,32,KIS,21.89,7.4,34.6,27.38,0.1
2013-05-23,9,6,OSK,17.65,8.1,32.03,27.38,1.1
2013-05-23,9,39,HBK,18.98,7.6,34.23,27.38,1.1
2013-05-23,9,41,KIS,21.72,7.4,34.52,27.38,0.1
2013-05-23,10,20,HBK,19.59,6.8,34.42,27.38,0.5
2013-05-23,10,23,OSK,19.54,9.7,30.51,27.38,5.0
2013-05-23,10,52,HBK,18.83,6.8,34.45,27.38,0.3
2013-05-23,10,57,KIS,22.06,7.4,34.74,27.38,0.2
2013-05-23,11,22,HBK,19.44,6.8,34.45,27.38,0.5
2013-05-23,11,41,OSK,18.29,10.3,30.98,27.38,8.3
2013-05-23,12,36,OSK,19.42,9.3,31.0,27.38,1.4
2013-05-23,13,37,OSK,18.66,8.3,31.61,27.38,1.4
2013-05-23,14,21,SUO,18.87,7.4,33.02,27.38,1.2
2013-05-23,15,12,SUO,20.34,7.1,32.89,27.38,0.9
2013-05-24,10,48,SUO,19.34,8.7,32.98,29.55,0.8
2013-05-24,11,9,OSK,18.06,8.2,32.21,29.55,0.9
2013-05-24,11,52,SUO,18.41,8.4,33.1,29.55,0.7
2013-05-24,12,16,OSK,16.93,7.9,32.45,29.55,1.3
2013-05-24,13,1,SUO,19.32,8.3,33.04,29.55,0.6
2013-05-24,13,55,OSK,17.9,11.7,30.02,29.55,73.7
2013-05-27,10,21,HIU,19.57,8.5,32.75,13.52,0.8
2013-05-27,10,30,SUO,19.74,7.6,32.92,13.52,1.0
2013-05-27,11,8,SUO,17.38,7.6,32.89,13.52,1.3
2013-05-27,11,23,IY1,15.7,8.9,33.4,13.52,0.8
2013-05-27,11,32,HIU,19.49,8.5,32.75,13.52,1.0
2013-05-27,12,33,IY1,17.0,8.7,33.41,13.52,0.5
2013-05-27,13,27,IY1,16.0,9.1,33.28,13.52,1.9
2013-05-27,13,39,SUO,21.42,7.1,32.92,13.52,1.2
2013-05-27,13,48,HIU,19.1,9.1,32.7,13.52,1.3
2013-05-27,14,53,HIU,20.47,8.7,32.64,13.52,1.3
2013-05-28,8,3,BS1,18.3,7.8,32.41,8.06,1.6
2013-05-28,9,9,BS1,18.48,7.8,32.45,8.06,1.6
2013-05-28,9,26,AKI,16.04,8.9,33.23,8.06,0.8
2013-05-28,10,25,AKI,16.2,8.8,33.1,8.06,1.2
2013-05-28,10,49,BS1,18.93,7.8,32.43,8.06,2.8
2013-05-28,12,29,AKI,16.95,8.6,32.99,8.06,1.6
2013-05-28,13,9,AKI,16.61,8.7,33.03,8.06,1.3
2013-05-28,13,49,BS1,19.58,8.9,32.52,8.06,5.6
2013-05-28,13,52,AKI,16.21,8.7,33.09,8.06,1.3
2013-05-28,14,57,AKI,16.78,8.7,32.92,8.06,3.4
2013-05-29,8,43,AKI,17.04,8.5,32.72,13.18,1.1
2013-05-29,9,8,BS1,17.96,8.2,32.66,13.18,1.8
2013-05-29,9,51,AKI,16.04,8.8,33.16,13.18,4.0
2013-05-29,10,26,SUO,19.48,7.5,32.94,13.18,0.7
2013-05-29,10,57,BS1,19.49,8.6,32.74,13.18,1.4
2013-05-29,11,1,HRS,17.54,9.1,32.79,13.18,1.3
2013-05-29,11,2,HIU,17.42,8.4,32.99,13.18,0.9
2013-05-29,11,46,HIU,18.3,8.3,32.9,13.18,0.8
2013-05-29,12,49,HRS,19.09,9.6,31.64,13.18,2.7
2013-05-29,13,30,HRS,17.81,9.3,32.51,13.18,2.1
2013-05-29,13,37,HIU,18.77,8.4,32.87,13.18,0.7
2013-05-29,14,10,HRS,16.31,8.9,33.13,13.18,0.7
2013-05-29,14,23,BS1,18.55,8.7,32.74,13.18,1.0
2013-05-29,15,14,BS1,18.26,8.4,32.65,13.18,1.4
2013-05-30,8,24,BS2,18.41,7.8,32.37,10.63,1.1
2013-05-30,8,31,HIU,20.04,8.4,32.78,10.63,0.7
2013-05-30,9,33,HIU,18.26,8.5,32.82,10.63,1.6
2013-05-30,9,55,BS2,18.56,8.1,32.03,10.63,1.4
2013-05-30,10,57,HRS,18.16,9.5,31.98,10.63,2.5
2013-05-30,11,11,HIU,18.89,8.7,32.72,10.63,1.7
2013-05-30,11,25,BS2,20.08,8.0,31.8,10.63,3.2
2013-05-30,11,52,HIU,19.3,8.4,32.8,10.63,1.0
2013-05-30,12,14,HRS,17.98,9.6,32.03,10.63,3.9
2013-05-30,13,4,HIU,19.15,8.4,32.77,10.63,1.4
2013-05-30,13,19,HRS,16.43,8.7,32.89,10.63,1.7
2013-05-30,13,52,BS2,19.25,8.1,31.93,10.63,1.7
2013-05-31,10,42,BS2,17.41,8.0,32.22,19.42,0.4
2013-05-31,13,18,BS2,17.82,8.2,32.2,19.42,0.5
2013-05-31,14,24,BS2,17.4,8.0,32.23,19.42,0.6
2013-08-19,9,47,HBK,30.02,6.3,31.67,23.13,0.1
2013-08-19,10,0,KIS,26.13,6.6,32.45,23.13,0.2
2013-08-19,10,16,HBK,30.08,6.1,31.66,23.13,0.1
2013-08-19,10,18,IY2,23.13,7.1,33.0,23.13,1.8
2013-08-19,10,47,HBK,30.1,6.0,31.54,23.13,0.1
2013-08-19,11,0,KIS,25.7,6.3,32.92,23.13,0.2
2013-08-19,11,19,HBK,29.88,6.2,31.98,23.13,0.3
2013-08-19,11,38,OSK,26.26,6.3,32.3,23.13,3.4
2013-08-19,12,27,IY2,23.14,6.8,32.92,23.13,1.7
2013-08-19,13,26,IY2,26.61,7.9,33.03,23.13,0.7
2013-08-19,14,0,KIS,26.13,6.9,32.8,23.13,0.5
2013-08-19,14,34,SUO,28.71,6.3,32.38,23.13,1.4
2013-08-20,8,53,OSK,28.27,8.7,30.4,23.4,2.9
2013-08-20,9,14,IY2,23.21,6.7,32.85,23.4,1.2
2013-08-20,9,33,OSK,29.26,9.2,26.8,23.4,19.0
2013-08-20,10,39,OSK,29.81,10.5,29.86,23.4,5.2
2013-08-20,10,54,SUO,26.78,6.2,32.56,23.4,0.1
2013-08-20,11,8,IY1,27.3,7.6,32.83,23.4,0.2
2013-08-20,11,28,OSK,27.48,10.1,32.19,23.4,1.5
2013-08-20,12,1,SUO,27.73,6.5,32.56,23.4,0.2
2013-08-20,12,10,OSK,24.81,7.3,32.74,23.4,0.9
2013-08-20,12,22,IY1,25.45,7.6,32.95,23.4,0.4
2013-08-20,12,53,OSK,25.08,7.5,32.71,23.4,0.7
2013-08-20,13,10,SUO,27.92,6.4,32.52,23.4,0.2
2013-08-20,14,30,OSK,25.22,7.4,32.65,23.4,1.2
2013-08-20,14,45,IY2,24.09,7.4,33.13,23.4,0.9
2013-08-21,8,0,KIS,25.91,6.6,32.46,22.61,0.6
2013-08-21,9,5,KIS,27.61,6.9,33.37,22.61,0.1
2013-08-21,10,6,SUO,28.53,6.5,32.41,22.61,0.4
2013-08-21,10,20,KIS,26.9,7.0,32.13,22.61,0.7
2013-08-21,11,1,HIU,24.96,7.0,32.66,22.61,1.3
2013-08-21,11,2,SUO,28.51,6.4,32.37,22.61,0.3
2013-08-21,11,46,HIU,28.21,7.4,32.17,22.61,0.6
2013-08-21,12,6,SUO,27.8,6.6,32.6,22.61,0.2
2013-08-21,12,51,SUO,28.1,6.6,32.67,22.61,0.3
2013-08-21,13,30,HIU,29.85,7.1,32.08,22.61,0.2
2013-08-21,15,11,SUO,29.09,6.6,32.35,22.61,0.8
2013-08-22,8,26,HIU,29.39,7.2,32.1,21.69,0.3
2013-08-22,9,26,HIU,29.73,7.1,32.09,21.69,0.7
2013-08-22,10,53,SUO,28.86,6.5,32.36,21.69,0.6
2013-08-22,11,6,HIU,30.35,7.0,32.26,21.69,0.3
2013-08-22,11,49,HIU,29.8,7.4,32.06,21.69,0.4
2013-08-22,11,58,SUO,29.57,6.6,32.3,21.69,0.8
2013-08-22,12,54,HIU,29.87,7.3,32.11,21.69,3.4
2013-08-22,13,1,SUO,30.05,6.6,32.34,21.69,1.3
2013-08-22,14,11,SUO,29.33,6.7,32.34,21.69,0.8
2013-08-23,10,39,HAR,27.71,8.2,31.81,18.34,0.9
2013-08-23,10,43,SUO,28.6,6.4,32.35,18.34,1.2
2013-08-23,11,21,SUO,28.22,6.6,32.42,18.34,1.0
2013-08-23,11,44,HAR,29.62,10.3,31.4,18.34,1.9
2013-08-23,12,48,HAR,28.12,10.1,31.88,18.34,0.3
2013-08-23,13,18,SUO,29.32,6.9,32.32,18.34,0.6
2013-08-23,13,56,HAR,29.58,10.6,31.5,18.34,1.3
2013-08-23,14,20,SUO,29.8,6.9,32.32,18.34,0.9
2013-08-23,15,1,HAR,28.23,9.9,31.82,18.34,0.9
2013-08-23,16,11,HAR,29.29,10.9,31.59,18.34,0.7
2013-08-23,17,19,HAR,28.61,9.9,31.89,18.34,0.4
2013-08-26,10,9,SUO,26.76,6.6,31.78,8.74,1.1
2013-08-26,10,25,HIU,26.47,6.7,32.14,8.74,1.0
2013-08-26,10,58,HAR,27.55,7.2,31.85,8.74,0.5
2013-08-26,11,15,SUO,26.92,6.3,32.02,8.74,1.4
2013-08-26,11,30,HIU,27.35,6.7,32.02,8.74,0.4
2013-08-26,12,9,HAR,27.42,7.2,31.7,8.74,3.8
2013-08-26,12,21,SUO,26.41,6.5,32.25,8.74,1.5
2013-08-26,13,20,HAR,27.29,7.4,31.6,8.74,3.4
2013-08-26,13,35,HIU,28.49,6.4,31.71,8.74,0.2
2013-08-26,14,37,HAR,27.17,7.0,31.94,8.74,0.7
2013-08-26,14,40,HIU,28.67,6.4,31.78,8.74,0.3
2013-08-26,15,59,HAR,26.95,6.7,32.06,8.74,0.6
2013-08-26,16,49,HAR,26.93,6.7,32.05,8.74,0.8
2013-08-27,7,50,HAR,26.35,6.1,32.13,24.84,0.5
2013-08-27,9,10,BS1,26.96,6.1,31.44,24.84,1.5
2013-08-27,9,19,OSK,25.7,5.4,32.22,24.84,2.6
2013-08-27,9,35,HAR,26.75,6.4,32.12,24.84,0.4
2013-08-27,9,52,HAR,26.79,6.1,31.27,24.84,0.6
2013-08-27,10,52,OSK,25.48,5.5,32.69,24.84,0.5
2013-08-27,10,55,HAR,26.98,6.8,31.78,24.84,1.0
2013-08-27,10,55,BS1,26.93,7.1,32.04,24.84,4.1
2013-08-27,10,57,HAR,27.13,8.4,31.14,24.84,1.8
2013-08-27,12,3,OSK,25.57,5.7,32.65,24.84,0.6
2013-08-27,12,5,HAR,27.16,6.5,31.81,24.84,2.6
2013-08-27,14,10,BS1,27.53,6.4,31.99,24.84,0.6
2013-08-27,15,5,BS1,27.36,6.2,32.01,24.84,1.0
2013-08-28,8,0,BS1,27.61,5.8,31.66,23.31,1.3
2013-08-28,9,15,BS1,27.48,6.4,31.22,23.31,4.3
2013-08-28,9,56,AKI,24.82,6.6,32.64,23.31,1.2
2013-08-28,10,45,BS1,27.46,6.9,31.67,23.31,3.3
2013-08-28,11,14,AKI,24.31,7.0,32.77,23.31,1.3
2013-08-28,12,6,AKI,24.28,7.0,32.81,23.31,1.5
2013-08-28,12,28,KIS,24.69,5.8,32.86,23.31,0.9
2013-08-28,13,31,KIS,24.18,6.2,33.28,23.31,1.9
2013-08-28,13,40,BS1,27.87,10.0,31.07,23.31,8.7
2013-08-28,14,35,KIS,25.53,8.2,33.34,23.31,0.9
2013-08-29,8,10,BS2,27.58,5.9,31.72,18.91,2.4
2013-08-29,8,45,KIS,24.7,6.1,32.75,18.91,1.5
2013-08-29,9,35,BS2,27.88,6.9,31.01,18.91,3.0
2013-08-29,9,45,KIS,25.08,8.3,33.35,18.91,2.0
2013-08-29,10,55,KIS,24.82,9.6,33.69,18.91,2.2
2013-08-29,11,10,BS2,27.26,8.0,31.63,18.91,2.8
2013-08-29,11,38,KIS,23.86,8.9,33.8,18.91,4.4
2013-08-29,12,34,KIS,24.78,7.7,33.36,18.91,5.2
2013-08-29,13,45,BS2,28.29,8.1,31.04,18.91,4.4
2013-08-30,10,35,BS2,27.99,8.7,31.71,10.03,1.3
2013-08-30,13,15,BS2,28.11,8.0,31.74,10.03,5.6
2013-08-30,14,30,BS2,27.6,6.8,31.77,10.03,5.9
2013-09-05,8,49,AKI,24.49,5.3,32.1,14.39,2.6
2013-09-05,10,45,AKI,23.73,6.4,32.64,14.39,1.5
2013-09-05,12,35,AKI,24.23,6.4,32.56,14.39,1.3
2013-09-05,14,59,AKI,24.93,6.2,31.89,14.39,1.6
2013-09-05,15,33,AKI,24.78,6.2,32.03,14.39,1.9
2013-09-05,16,12,AKI,24.58,6.3,32.25,14.39,1.6
2013-09-06,9,53,AKI,24.18,6.3,31.69,19.98,1.8
2013-09-06,11,13,AKI,23.74,6.3,32.45,19.98,1.4
2013-09-06,12,22,HRS,24.18,6.7,30.64,19.98,3.6
2013-09-06,15,26,HRS,24.27,7.5,29.79,19.98,6.7
2013-09-06,16,20,HRS,23.96,6.4,32.34,19.98,2.3
2013-09-10,11,19,IY1,23.58,7.3,32.81,22.32,3.8
2013-09-10,12,40,IY1,24.51,7.8,32.79,22.32,1.1
2013-09-10,13,30,IY1,23.7,7.3,32.38,22.32,4.5
2013-09-11,10,55,HRS,24.72,7.6,31.36,17.55,4.6
2013-09-11,12,17,HRS,24.87,9.4,29.5,17.55,4.5
2013-09-11,13,44,HRS,24.88,8.6,29.7,17.55,5.9
2013-09-11,14,57,HRS,25.0,7.8,29.95,17.55,4.9
2013-10-16,11,14,SUO,22.99,6.9,32.22,7.2,1.5
2013-10-16,12,23,SUO,22.7,6.9,31.52,7.2,1.6
2013-10-17,9,30,HBK,23.66,6.1,33.56,16.63,0.6
2013-10-17,10,3,HBK,23.78,5.9,33.6,16.63,0.7
2013-10-17,10,37,HBK,23.9,5.9,33.7,16.63,0.6
2013-10-17,11,12,HBK,24.12,5.9,33.79,16.63,0.6
2013-10-17,11,59,OSK,23.03,6.7,31.78,16.63,1.5
2013-10-17,14,8,SUO,22.71,6.8,31.93,16.63,2.8
